# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Wed Mar  4 15:36:53 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.0049418 -0.49000 9.90309 1.0025953054 2.4734571039    0.929  2.024  3.6732  2.026    4  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.223e-01 2.727e-01 7.816e-04 3.454e-04 2.191e-03 -1.000 4.991e-03 -0.291 2.082 0.478 -0.287 -0.531 -0.661 -0.713
0.0049418 -0.49000 9.90309 1.0025974512 2.4734575504    0.929  2.059  3.6699  1.979    4  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.223e-01 2.727e-01 7.816e-04 3.454e-04 2.191e-03 -1.000 4.991e-03 -0.376 2.062 0.419 -0.365 -0.615 -0.749 -0.804
0.0049418 -0.49000 9.90309 1.0025982857 2.4734577241    0.929  2.076  3.6683  1.956    4  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.223e-01 2.727e-01 7.816e-04 3.454e-04 2.191e-03 -1.000 4.991e-03 -0.419 2.056 0.391 -0.404 -0.657 -0.793 -0.848
0.0049418 -0.49000 9.90309 1.0025984049 2.4734577489    0.929  2.076  3.6682  1.955    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1  -6.5e-10      0.00 7.223e-01 2.713e-01 7.816e-04 3.454e-04 2.191e-03 -1.000 6.383e-03 -0.420 2.056 0.390 -0.405 -0.658 -0.794 -0.850
0.0049418 -0.49000 9.90309 1.0025991201 2.4734578977    0.929  2.096  3.6664  1.928    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -7.23e-10      0.00 7.223e-01 2.713e-01 7.816e-04 3.454e-04 2.191e-03 -1.000 6.383e-03 -0.470 2.048 0.357 -0.450 -0.706 -0.844 -0.902
0.0049418 -0.49000 9.90309 1.0026009083 2.4734582698    0.929  2.139  3.6625  1.869    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -9.14e-10      0.00 7.223e-01 2.713e-01 7.816e-04 3.454e-04 2.191e-03 -1.000 6.383e-03 -0.577 2.030 0.285 -0.549 -0.811 -0.954 -1.014
0.0049418 -0.49000 9.90309 1.0026023388 2.4734585675    0.929  2.176  3.6592  1.819    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-09      0.00 7.223e-01 2.713e-01 7.816e-04 3.454e-04 2.191e-03 -1.000 6.383e-03 -0.669 2.016 0.224 -0.632 -0.899 -1.047 -1.110
0.0049418 -0.49000 9.90309 1.0026038885 2.4734588899    0.929  2.207  3.6563  1.777    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-09      0.00 7.223e-01 2.713e-01 7.816e-04 3.454e-04 2.191e-03 -1.000 6.383e-03 -0.747 2.006 0.174 -0.702 -0.973 -1.125 -1.190
0.0049418 -0.49000 9.90309 1.0026055574 2.4734592372    0.929  2.227  3.6546  1.749    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-09      0.00 7.223e-01 2.713e-01 7.816e-04 3.454e-04 2.191e-03 -1.000 6.383e-03 -0.799 1.998 0.140 -0.747 -1.022 -1.176 -1.243
0.0049418 -0.49000 9.90309 1.0026094913 2.4734600558    0.929  2.214  3.6558  1.767    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-09      0.00 7.223e-01 2.713e-01 7.816e-04 3.454e-04 2.191e-03 -1.000 6.383e-03 -0.765 2.002 0.161 -0.717 -0.990 -1.142 -1.208
0.0049418 -0.49000 9.90309 1.0026122332 2.4734606263    0.929  2.188  3.6582  1.803    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-09      0.00 7.223e-01 2.713e-01 7.816e-04 3.454e-04 2.191e-03 -1.000 6.383e-03 -0.699 2.011 0.204 -0.659 -0.928 -1.077 -1.141
0.0049418 -0.49000 9.90309 1.0026190281 2.4734620401    0.929  2.158  3.6608  1.843    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-09      0.00 7.223e-01 2.713e-01 7.816e-04 3.454e-04 2.191e-03 -1.000 6.383e-03 -0.626 2.021 0.252 -0.593 -0.858 -1.003 -1.065
0.0049418 -0.49000 9.90309 1.0026603937 2.4734706468    0.928  2.150  3.6615  1.853    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -9.73e-10      0.00 7.223e-01 2.714e-01 7.816e-04 3.454e-04 2.191e-03 -1.000 6.383e-03 -0.605 2.025 0.266 -0.574 -0.838 -0.982 -1.043
0.0049418 -0.49000 9.90309 1.0026992559 2.4734787319    0.926  2.183  3.6585  1.808    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-09      0.00 7.223e-01 2.714e-01 7.815e-04 3.455e-04 2.191e-03 -1.000 6.382e-03 -0.688 2.015 0.213 -0.648 -0.917 -1.065 -1.129
0.0049418 -0.49000 9.90309 1.0027375221 2.4734866923    0.925  2.228  3.6543  1.745    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-09      0.00 7.223e-01 2.714e-01 7.815e-04 3.455e-04 2.191e-03 -1.000 6.382e-03 -0.800 2.002 0.140 -0.748 -1.023 -1.178 -1.245
0.0049418 -0.49000 9.90309 1.0027717352 2.4734938089    0.924  2.273  3.6503  1.684    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1  -1.9e-09      0.00 7.223e-01 2.714e-01 7.815e-04 3.455e-04 2.191e-03 -1.000 6.382e-03 -0.912 1.989 0.067 -0.847 -1.129 -1.289 -1.359
0.0049418 -0.49000 9.90309 1.0028015375 2.4735000076    0.922  2.316  3.6465  1.625    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -2.39e-09      0.00 7.223e-01 2.714e-01 7.815e-04 3.455e-04 2.191e-03 -1.000 6.382e-03 -1.019 1.979 -0.000 -0.940 -1.228 -1.394 -1.467
0.0049418 -0.49000 9.90309 1.0028272867 2.4735053629    0.920  2.358  3.6427  1.567    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -3.01e-09      0.00 7.223e-01 2.714e-01 7.815e-04 3.456e-04 2.191e-03 -1.000 6.382e-03 -1.124 1.971 -0.066 -1.030 -1.324 -1.496 -1.573
0.0049418 -0.49000 9.90309 1.0028495789 2.4735099990    0.918  2.399  3.6391  1.510    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -3.74e-09      0.00 7.222e-01 2.714e-01 7.815e-04 3.456e-04 2.191e-03 -1.000 6.382e-03 -1.228 1.963 -0.132 -1.118 -1.419 -1.596 -1.677
0.0049418 -0.49000 9.90309 1.0028690100 2.4735140399    0.916  2.440  3.6355  1.454    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -4.66e-09      0.00 7.222e-01 2.714e-01 7.815e-04 3.456e-04 2.191e-03 -1.000 6.382e-03 -1.330 1.961 -0.191 -1.201 -1.512 -1.696 -1.779
0.0049418 -0.49000 9.90309 1.0028864145 2.4735176591    0.913  2.481  3.6319  1.398    7  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -5.76e-09      0.00 7.222e-01 2.714e-01 7.814e-04 3.456e-04 2.191e-03 -1.000 6.382e-03 -1.431 1.958 -0.249 -1.284 -1.605 -1.795 -1.881
0.0049418 -0.49000 9.90309 1.0029021502 2.4735209312    0.911  2.521  3.6283  1.342    7  0.000  0.475     9.78     7.35     5.17     3.99     3.23  3 -7.16e-09      0.00 7.222e-01 2.714e-01 7.812e-04 3.456e-04 2.191e-03 -1.000 6.359e-03 -1.533 1.956 -0.306 -1.366 -1.697 -1.894 -1.982
0.0049418 -0.49000 9.90309 1.0029164553 2.4735239058    0.907  2.561  3.6247  1.285    7  0.000  0.475    11.00     8.13     5.69     4.40     3.57  3 -8.87e-09      0.00 7.222e-01 2.714e-01 7.807e-04 3.459e-04 2.191e-03 -1.000 6.350e-03 -1.634 1.954 -0.360 -1.446 -1.788 -1.992 -2.083
0.0049418 -0.49000 9.90309 1.0029267073 2.4735260375    0.905  2.592  3.6187  1.229    7  0.000  0.474    12.36     8.99     6.26     4.85     3.93  3 -1.05e-08      0.00 7.222e-01 2.714e-01 7.796e-04 3.466e-04 2.191e-03 -1.000 6.336e-03 -1.710 2.026 -0.361 -1.486 -1.847 -2.062 -2.158
0.0049418 -0.49000 9.90309 1.0029392242 2.4735286400    0.901  2.632  3.6135  1.167    7  0.000  0.472    14.08    10.06     6.97     5.41     4.39  3 -1.29e-08      0.00 7.222e-01 2.714e-01 7.770e-04 3.489e-04 2.191e-03 -1.000 6.324e-03 -1.810 2.059 -0.390 -1.551 -1.931 -2.156 -2.255
0.0049418 -0.49000 9.90309 1.0029511452 2.4735311186    0.896  2.672  3.6099  1.110    7  0.000  0.470    15.84    11.14     7.68     5.97     4.84  3  -1.6e-08      0.00 7.222e-01 2.714e-01 7.729e-04 3.534e-04 2.191e-03 -1.000 6.312e-03 -1.910 2.057 -0.439 -1.627 -2.019 -2.252 -2.354
0.0049418 -0.49000 9.90309 1.0029627085 2.4735335228    0.890  2.712  3.6062  1.053    7  0.000  0.467    17.83    12.32     8.46     6.59     5.35  3 -1.98e-08      0.00 7.222e-01 2.715e-01 7.683e-04 3.589e-04 2.191e-03 -1.000 6.282e-03 -2.010 2.051 -0.483 -1.699 -2.106 -2.347 -2.452
0.0049418 -0.49000 9.90309 1.0029734373 2.4735357534    0.884  2.752  3.6025  0.995    7  0.000  0.464    20.09    13.66     9.33     7.28     5.91  2 -2.45e-08      0.00 7.222e-01 2.715e-01 7.637e-04 3.645e-04 2.191e-03 -1.000 6.282e-03 -2.109 2.048 -0.527 -1.771 -2.193 -2.442 -2.550
0.0049418 -0.49000 9.90309 1.0029836893 2.4735378848    0.876  2.791  3.5988  0.937    7  0.000  0.462    22.65    15.14    10.29     8.05     6.53  2 -3.05e-08      0.00 7.222e-01 2.715e-01 7.596e-04 3.695e-04 2.191e-03 -1.000 6.282e-03 -2.208 2.047 -0.565 -1.839 -2.278 -2.536 -2.647
0.0049418 -0.49000 9.90309 1.0029937029 2.4735399666    0.867  2.832  3.5948  0.875    7  0.000  0.459    25.73    16.88    11.42     8.95     7.26  2 -3.83e-08      0.00 7.222e-01 2.715e-01 7.561e-04 3.738e-04 2.191e-03 -1.000 6.270e-03 -2.311 2.042 -0.600 -1.906 -2.366 -2.633 -2.747
0.0049418 -0.49000 9.90309 1.0030026436 2.4735418253    0.856  2.876  3.5904  0.808    7  0.000  0.458    29.52    18.99    12.77    10.03     8.14  2 -4.88e-08      0.00 7.222e-01 2.715e-01 7.529e-04 3.778e-04 2.191e-03 -1.000 6.246e-03 -2.421 2.036 -0.635 -1.977 -2.459 -2.737 -2.855
0.0049418 -0.49000 9.90309 1.0030089617 2.4735431388    0.847  2.921  3.5859  0.741    7  0.000  0.456    33.91    21.37    14.30    11.25     9.13  2 -6.17e-08      0.00 7.222e-01 2.715e-01 7.500e-04 3.813e-04 2.191e-03 -1.000 6.235e-03 -2.532 2.022 -0.665 -2.040 -2.551 -2.842 -2.964
0.0049418 -0.49000 9.90309 1.0030136108 2.4735441053    0.838  2.962  3.5817  0.678    7  0.000  0.454    38.59    23.87    15.88    12.52    10.17  2 -7.71e-08      0.00 7.222e-01 2.716e-01 7.476e-04 3.842e-04 2.191e-03 -1.000 6.195e-03 -2.634 2.008 -0.690 -2.097 -2.636 -2.938 -3.064
0.0049418 -0.49000 9.90309 1.0030179024 2.4735449974    0.828  3.004  3.5773  0.614    7  0.000  0.453    44.10    26.74    17.70    13.98    11.36  1 -9.69e-08      0.00 7.222e-01 2.716e-01 7.457e-04 3.866e-04 2.191e-03 -1.000 6.187e-03 -2.739 1.987 -0.709 -2.145 -2.720 -3.036 -3.166
0.0049418 -0.49000 9.90309 1.0030217171 2.4735457904    0.817  3.045  3.5727  0.548    7  0.000  0.452    50.54    30.01    19.76    15.64    12.71  1 -1.21e-07      0.00 7.221e-01 2.716e-01 7.441e-04 3.885e-04 2.191e-03 -1.000 6.264e-03 -2.842 1.964 -0.719 -2.184 -2.800 -3.132 -3.267
0.0049418 -0.49000 9.90309 1.0030249357 2.4735464595    0.805  3.084  3.5681  0.485    7  0.000  0.452    57.61    33.53    21.96    17.42    14.16  1 -1.52e-07      0.00 7.221e-01 2.716e-01 7.430e-04 3.899e-04 2.191e-03 -1.000 6.282e-03 -2.939 1.941 -0.718 -2.209 -2.873 -3.223 -3.362
0.0049418 -0.49000 9.90309 1.0030285120 2.4735472029    0.788  3.124  3.5631  0.416    7  0.000  0.451    66.41    37.79    24.60    19.57    15.90  1 -1.93e-07      0.00 7.221e-01 2.716e-01 7.423e-04 3.907e-04 2.191e-03 -1.000 6.279e-03 -3.039 1.910 -0.699 -2.216 -2.946 -3.317 -3.463
0.0049418 -0.49000 9.90309 1.0030305386 2.4735476242    0.776  3.150  3.5599  0.370    7  0.000  0.451    72.97    40.88    26.51    21.12    17.17  1 -2.27e-07      0.00 7.221e-01 2.716e-01 7.421e-04 3.910e-04 2.191e-03 -1.000 6.266e-03 -3.104 1.888 -0.684 -2.219 -2.991 -3.377 -3.527
0.0049418 -0.49000 9.90309 1.0030312538 2.4735477729    0.772  3.145  3.5602  0.373    7  0.000  0.451    72.33    40.55    26.30    20.96    17.03  1 -2.26e-07      0.00 7.221e-01 2.716e-01 7.419e-04 3.912e-04 2.191e-03 -1.000 6.263e-03 -3.092 1.896 -0.681 -2.215 -2.982 -3.365 -3.515
0.0049418 -0.49000 9.90309 1.0030313730 2.4735477977    0.771  3.133  3.5615  0.391    7  0.000  0.451    69.72    39.30    25.52    20.33    16.52  1 -2.15e-07      0.00 7.221e-01 2.716e-01 7.419e-04 3.912e-04 2.191e-03 -1.000 6.263e-03 -3.061 1.910 -0.682 -2.208 -2.958 -3.336 -3.485
0.0049418 -0.49000 9.90309 1.0030316114 2.4735478472    0.769  3.137  3.5610  0.383    7  0.000  0.451    70.84    39.83    25.85    20.60    16.74  1  -2.2e-07      0.00 7.221e-01 2.716e-01 7.419e-04 3.912e-04 2.191e-03 -1.000 6.263e-03 -3.073 1.906 -0.680 -2.209 -2.967 -3.347 -3.496
0.0049418 -0.49000 9.90309 1.0030318499 2.4735478968    0.768  3.150  3.5596  0.364    7  0.000  0.451    73.66    41.17    26.68    21.27    17.29  1 -2.34e-07      0.00 7.221e-01 2.716e-01 7.419e-04 3.912e-04 2.191e-03 -1.000 6.263e-03 -3.104 1.893 -0.676 -2.212 -2.989 -3.376 -3.527
0.0049418 -0.49000 9.90309 1.0030320883 2.4735479464    0.767  3.162  3.5582  0.346    7  0.000  0.451    76.62    42.56    27.54    21.97    17.86  1 -2.49e-07      0.00 7.221e-01 2.716e-01 7.419e-04 3.913e-04 2.191e-03 -1.000 6.263e-03 -3.135 1.879 -0.669 -2.209 -3.011 -3.405 -3.558
0.0049418 -0.49000 9.90309 1.0030323267 2.4735479959    0.765  3.175  3.5568  0.326    7  0.000  0.451    79.85    44.08    28.48    22.73    18.47  0 -2.64e-07      0.00 7.221e-01 2.716e-01 7.418e-04 3.914e-04 2.191e-03 -1.000 6.263e-03 -3.166 1.865 -0.660 -2.206 -3.032 -3.434 -3.590
0.0049418 -0.49000 9.90309 1.0030325651 2.4735480455    0.763  3.186  3.5554  0.308    7  0.000  0.451    82.97    45.53    29.37    23.45    19.06  0 -2.81e-07      0.00 7.221e-01 2.716e-01 7.415e-04 3.918e-04 2.191e-03 -1.000 6.262e-03 -3.195 1.854 -0.651 -2.201 -3.051 -3.461 -3.619
0.0049418 -0.49000 9.90309 1.0030332804 2.4735481942    0.757  3.205  3.5530  0.276    7  0.000  0.450    88.71    48.15    30.98    24.77    20.13  0 -3.11e-07      0.00 7.221e-01 2.717e-01 7.411e-04 3.923e-04 2.191e-03 -1.000 6.234e-03 -3.244 1.835 -0.634 -2.192 -3.083 -3.505 -3.667
0.0049418 -0.49000 9.90309 1.0030338764 2.4735483181    0.751  3.148  3.5590  0.354    7  0.000  0.450    75.00    41.71    27.00    21.55    17.51  0 -2.48e-07      0.00 7.221e-01 2.717e-01 7.410e-04 3.924e-04 2.191e-03 -1.000 6.234e-03 -3.100 1.905 -0.655 -2.194 -2.981 -3.371 -3.523
0.0049418 -0.49000 9.90309 1.0030339956 2.4735483429    0.750  3.179  3.5559  0.310    7  0.000  0.449    82.29    45.13    29.11    23.26    18.90  0 -2.86e-07      0.00 7.221e-01 2.717e-01 7.394e-04 3.947e-04 2.190e-03 -1.000 6.263e-03 -3.176 1.868 -0.646 -2.196 -3.037 -3.443 -3.600
0.0049418 -0.49000 9.90309 1.0030341148 2.4735483676    0.749  3.205  3.5528  0.271    7  0.000  0.449    89.50    48.46    31.16    24.92    20.26  0 -3.21e-07      0.00 7.221e-01 2.717e-01 7.393e-04 3.947e-04 2.190e-03 -1.000 6.263e-03 -3.243 1.839 -0.628 -2.187 -3.081 -3.504 -3.667
0.0049418 -0.49000 9.90309 1.0030342340 2.4735483924    0.748  3.132  3.5609  0.376    7  0.000  0.449    71.53    40.05    25.97    20.71    16.83  1 -2.34e-07      0.00 7.221e-01 2.717e-01 7.393e-04 3.948e-04 2.190e-03 -1.000 6.263e-03 -3.059 1.923 -0.663 -2.194 -2.953 -3.334 -3.483
0.0049418 -0.49000 9.90309 1.0030343533 2.4735484172    0.748  3.131  3.5610  0.377    7  0.000  0.449    71.38    39.97    25.92    20.68    16.80  1 -2.34e-07      0.00 7.221e-01 2.717e-01 7.393e-04 3.948e-04 2.190e-03 -1.000 6.263e-03 -3.057 1.924 -0.662 -2.193 -2.951 -3.331 -3.481
0.0049418 -0.49000 9.90309 1.0030347109 2.4735484915    0.745  3.147  3.5591  0.352    7  0.000  0.448    75.30    41.82    27.06    21.60    17.55  0 -2.52e-07      0.00 7.220e-01 2.717e-01 7.384e-04 3.959e-04 2.190e-03 -1.000 6.263e-03 -3.098 1.907 -0.654 -2.193 -2.979 -3.369 -3.521
0.0049418 -0.49000 9.90309 1.0030349493 2.4735485411    0.743  3.156  3.5579  0.337    7  0.000  0.448    77.58    42.88    27.72    22.14    17.99  0 -2.65e-07      0.00 7.220e-01 2.717e-01 7.384e-04 3.959e-04 2.190e-03 -1.000 6.263e-03 -3.119 1.901 -0.642 -2.185 -2.992 -3.388 -3.542
0.0049418 -0.49000 9.90309 1.0030353069 2.4735486154    0.741  3.190  3.5539  0.286    7  0.000  0.448    86.48    47.01    30.26    24.20    19.67  0 -3.09e-07      0.00 7.220e-01 2.717e-01 7.382e-04 3.962e-04 2.190e-03 -1.000 6.261e-03 -3.204 1.865 -0.618 -2.174 -3.050 -3.467 -3.628
0.0049418 -0.49000 9.90309 1.0030355453 2.4735486650    0.739  3.221  3.5501  0.238    7  0.000  0.448    95.76    51.24    32.85    26.31    21.39  0 -3.58e-07      0.00 7.220e-01 2.717e-01 7.378e-04 3.968e-04 2.190e-03 -1.000 6.246e-03 -3.283 1.831 -0.595 -2.162 -3.103 -3.540 -3.707
0.0049418 -0.49000 9.90309 1.0030357838 2.4735487146    0.736  3.256  3.5459  0.185    7  0.000  0.448   107.09    56.32    35.95    28.84    23.45  0  -4.2e-07      0.00 7.220e-01 2.717e-01 7.372e-04 3.975e-04 2.190e-03 -1.000 6.223e-03 -3.369 1.789 -0.546 -2.118 -3.151 -3.615 -3.791
0.0049418 -0.49000 9.90309 1.0030361414 2.4735487889    0.732  3.285  3.5421  0.138    7  0.000  0.448   118.36    61.27    38.96    31.30    25.45  0 -4.85e-07      0.00 7.220e-01 2.717e-01 7.367e-04 3.980e-04 2.190e-03 -1.000 6.214e-03 -3.443 1.755 -0.498 -2.073 -3.192 -3.679 -3.865
0.0049418 -0.49000 9.90309 1.0030364990 2.4735488632    0.725  3.316  3.5382  0.087    7  0.000  0.447   130.22    66.96    42.40    34.12    27.75  0 -5.69e-07      0.00 7.220e-01 2.718e-01 7.365e-04 3.983e-04 2.190e-03 -1.000 6.211e-03 -3.520 1.722 -0.437 -2.015 -3.228 -3.744 -3.940
0.0049418 -0.49000 9.90309 1.0030372143 2.4735490119    0.714  3.347  3.5341  0.033    7  0.000  0.447   140.79    73.57    46.37    37.38    30.41  0 -6.79e-07      0.00 7.220e-01 2.718e-01 7.363e-04 3.986e-04 2.190e-03 -1.000 6.211e-03 -3.597 1.690 -0.360 -1.937 -3.258 -3.807 -4.016
0.0049418 -0.49000 9.90309 1.0030374527 2.4735490615    0.708  3.352  3.5335  0.022    7  0.000  0.447   142.76    74.88    47.15    38.04    30.94  0 -7.14e-07      0.01 7.220e-01 2.718e-01 7.363e-04 3.986e-04 2.190e-03 -1.000 6.211e-03 -3.609 1.688 -0.346 -1.924 -3.262 -3.816 -4.027
0.0049418 -0.49000 9.90309 1.0204212666 2.4770920303    0.531 -9.999  4.9362  6.760    9  0.531  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.204e-01 2.746e-01 7.666e-04 4.104e-04 2.202e-03 -1.000 5.015e-03 29.767 35.123 35.524 36.113 36.515 36.846 37.001
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.0049418 -0.49000 9.95424 0.0900000036 1.0816895926    0.090 -3.327  3.4050  5.291    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.47e-17      0.00 7.360e-01 2.589e-01 9.069e-04 2.446e-04 2.219e-03 -1.000 5.043e-03 13.087 18.511 18.118 16.481 13.786 12.717 12.395
0.0049418 -0.49000 9.95424 0.1000000015 1.1711064122    0.100 -3.118  3.4349  5.247    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.21e-17      0.00 7.355e-01 2.595e-01 9.069e-04 2.446e-04 2.219e-03 -1.000 5.043e-03 12.565 17.925 17.127 15.480 13.085 12.147 11.866
0.0049418 -0.49000 9.95424 0.1200000048 1.3193154741    0.120 -2.851  3.4671  5.188    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-16      0.00 7.344e-01 2.605e-01 9.069e-04 2.446e-04 2.219e-03 -1.000 5.043e-03 11.896 17.076 15.630 14.027 12.136 11.408 11.192
0.0049418 -0.49000 9.95424 0.1278581768 1.3690060083    0.128 -2.774  3.4751  5.171    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-16      0.00 7.340e-01 2.609e-01 9.069e-04 2.446e-04 2.219e-03 -1.000 5.043e-03 11.706 16.819 15.242 13.653 11.887 11.205 11.003
0.0049418 -0.49000 9.95424 0.1400000006 1.4384526719    0.140 -2.665  3.4865  5.147    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-16      0.00 7.335e-01 2.615e-01 9.069e-04 2.446e-04 2.219e-03 -1.000 5.043e-03 11.433 16.433 14.695 13.121 11.537 10.919 10.736
0.0049418 -0.49000 9.95424 0.1433039606 1.4560049907    0.143 -2.640  3.4888  5.141    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-16      0.00 7.333e-01 2.616e-01 9.069e-04 2.446e-04 2.219e-03 -1.000 5.043e-03 11.370 16.346 14.578 13.006 11.460 10.855 10.675
0.0049418 -0.49000 9.95424 0.1599999964 1.5372931554    0.160 -2.522  3.4997  5.115    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-16      0.00 7.326e-01 2.623e-01 9.069e-04 2.446e-04 2.219e-03 -1.000 5.043e-03 11.075 15.920 14.049 12.500 11.106 10.553 10.387
0.0049418 -0.49000 9.95424 0.1999999881 1.6938790356    0.200 -2.301  3.5176  5.062    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.14e-16      0.00 7.314e-01 2.636e-01 9.069e-04 2.446e-04 2.219e-03 -1.000 5.043e-03 10.522 15.127 13.151 11.638 10.472 9.996 9.851
0.0049418 -0.49000 9.95424 0.2500000000 1.8403257998    0.250 -2.091  3.5316  5.005    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-16      0.00 7.306e-01 2.644e-01 9.068e-04 2.447e-04 2.219e-03 -1.000 5.043e-03 9.997 14.407 12.393 10.921 9.899 9.472 9.340
0.0049418 -0.49000 9.95424 0.3000000119 1.9529139769    0.300 -1.928  3.5413  4.960    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.66e-16      0.00 7.304e-01 2.646e-01 9.068e-04 2.447e-04 2.219e-03 -1.000 5.043e-03 9.589 13.871 11.846 10.402 9.465 9.067 8.942
0.0049418 -0.49000 9.95424 0.3268644214 2.0037823813    0.327 -1.848  3.5458  4.935    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-15      0.00 7.343e-01 2.607e-01 9.069e-04 2.447e-04 2.219e-03 -1.000 5.043e-03 9.390 13.613 11.586 10.154 9.255 8.870 8.749
0.0049418 -0.49000 9.95424 0.3499999642 2.0434174156    0.350 -1.784  3.5494  4.916    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-15      0.00 7.371e-01 2.578e-01 9.069e-04 2.446e-04 2.219e-03 -1.000 5.043e-03 9.230 13.408 11.378 9.956 9.086 8.712 8.594
0.0049418 -0.49000 9.95424 0.3999999762 2.1185023988    0.400 -1.631  3.5609  4.866    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-15      0.00 7.373e-01 2.577e-01 9.069e-04 2.446e-04 2.219e-03 -1.000 5.043e-03 8.848 12.886 10.851 9.456 8.681 8.338 8.228
0.0049418 -0.49000 9.95424 0.4499999881 2.1822809009    0.450 -1.464  3.5756  4.809    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.54e-15      0.00 7.373e-01 2.577e-01 9.069e-04 2.446e-04 2.219e-03 -1.000 5.043e-03 8.429 12.298 10.262 8.903 8.238 7.934 7.834
